1571220343004489183,57708.3172728,-13833.0586471,0.0,0.0,-0.846007779996,0.533170550749
1571220343052637100,57708.1591323,-13833.389799,0.0,0.0,-0.845902471211,0.533337612774
1571220343052637100,57708.1591323,-13833.389799,0.0,0.0,-0.845902471211,0.533337612774
1571220343062721968,57708.1259139,-13833.4592949,0.0,0.0,-0.84589115081,0.533355567124
1571220343067794800,57708.1091925,-13833.494282,0.0,0.0,-0.845885300711,0.533364845149
1571220343072838068,57708.0927361,-13833.5291256,0.0,0.0,-0.845824924762,0.533460585847
1571220343082898378,57708.0595373,-13833.5986154,0.0,0.0,-0.845807178974,0.533488721527
1571220343087901115,57708.036833,-13833.6381934,0.0,0.0,-0.845755391856,0.533570817368
1571220343092946529,57708.0201682,-13833.6730957,0.0,0.0,-0.845746304271,0.533585221695
1571220343103039503,57707.9868074,-13833.7429745,0.0,0.0,-0.845727976225,0.533614271014
1571220343108068228,57707.9701738,-13833.7778205,0.0,0.0,-0.845718750004,0.533628893419
1571220343113099098,57707.953588,-13833.8127731,0.0,0.0,-0.845677802913,0.53369378267
1571220343123204231,57707.9201234,-13833.8829028,0.0,0.0,-0.845655749585,0.533728726221
1571220343128241777,57707.9034286,-13833.9178931,0.0,0.0,-0.845644715105,0.533746209181
1571220343133283615,57707.8867118,-13833.952933,0.0,0.0,-0.84563361788,0.533763790746
1571220343143321037,57707.8533315,-13834.0227735,0.0,0.0,-0.845631213921,0.533767599282
1571220343148349047,57707.8366333,-13834.0577794,0.0,0.0,-0.84562105807,0.533783688538
1571220343153392315,57707.8198764,-13834.0929115,0.0,0.0,-0.845610841669,0.533799873034
1571220343163465738,57707.7865554,-13834.1627793,0.0,0.0,-0.845597090493,0.533821656126
1571220343168494940,57707.7698314,-13834.1978505,0.0,0.0,-0.845586698429,0.53383811726
1571220343173532009,57707.7530733,-13834.2329959,0.0,0.0,-0.845576265005,0.533854643194
1571220343183608532,57707.7195258,-13834.303362,0.0,0.0,-0.845555296075,0.53388785459
1571220343188660145,57707.7026955,-13834.3386677,0.0,0.0,-0.845544756466,0.533904546537
1571220343193698645,57707.6859013,-13834.3739013,0.0,0.0,-0.845534203296,0.533921259229
1571220343203763962,57707.6523282,-13834.4443454,0.0,0.0,-0.845513069672,0.533954725622
1571220343208778620,57707.63559,-13834.4794706,0.0,0.0,-0.845502505441,0.533971453632
1571220343213840723,57707.6187706,-13834.5149153,0.0,0.0,-0.845471338389,0.534020801058
1571220343223901510,57707.5935929,-13834.5745986,0.0,0.0,-0.845453048524,0.534049756804
1571220343228928804,57707.5767841,-13834.609887,0.0,0.0,-0.845441574647,0.534067920642
1571220343233970881,57707.5599633,-13834.6455146,0.0,0.0,-0.845381387936,0.534163185676
1571220343244050980,57707.526222,-13834.7163898,0.0,0.0,-0.845353403471,0.534207472093
1571220343249082565,57707.5093678,-13834.7517972,0.0,0.0,-0.845339482083,0.534229501275
1571220343254187822,57707.4922605,-13834.7877439,0.0,0.0,-0.845325185339,0.534252123095
1571220343293823719,57707.3592175,-13835.0672737,0.0,0.0,-0.845238897464,0.534388628447
1571220343293823719,57707.3592175,-13835.0672737,0.0,0.0,-0.845238897464,0.534388628447
1571220343303953409,57707.3251361,-13835.1389555,0.0,0.0,-0.845212426465,0.534430495152
1571220343308989525,57707.30818,-13835.1746225,0.0,0.0,-0.84519935926,0.534451160636
1571220343314019203,57707.2909065,-13835.2098479,0.0,0.0,-0.845323085297,0.534255445891
1571220343324075222,57707.2570025,-13835.281133,0.0,0.0,-0.845312585223,0.534272059221
1571220343329105854,57707.2400302,-13835.3168232,0.0,0.0,-0.845307318303,0.534280392325
1571220343334146738,57707.230024,-13835.3434845,0.0,0.0,-0.845345207825,0.534220441024
1571220343344231129,57707.1959494,-13835.415121,0.0,0.0,-0.845334486451,0.534237406044
1571220343349268436,57707.1789168,-13835.4509336,0.0,0.0,-0.845329099376,0.534245930024
1571220343354296684,57707.1619321,-13835.4865217,0.0,0.0,-0.845343623629,0.534222947832
1571220343364354610,57707.1278868,-13835.5581075,0.0,0.0,-0.84533497367,0.534236635107
1571220343369383812,57707.1108516,-13835.5939309,0.0,0.0,-0.845330616605,0.534243529329
1571220343374429226,57707.0938097,-13835.6297236,0.0,0.0,-0.845332602162,0.53424038758
1571220343384503126,57707.0596512,-13835.70156,0.0,0.0,-0.845324715051,0.534252867211
1571220343389557600,57707.0425008,-13835.7376321,0.0,0.0,-0.845320710732,0.534259203016
1571220343394589663,57707.0254172,-13835.7735627,0.0,0.0,-0.845316838315,0.534265330019
1571220343404651403,57706.9912313,-13835.8451163,0.0,0.0,-0.845353789375,0.534206861422
1571220343409679890,57706.9741389,-13835.8810633,0.0,0.0,-0.84535230128,0.534209216245
1571220343421947002,57706.9324053,-13835.9688343,0.0,0.0,-0.845348860166,0.534214661551
1571220343421947002,57706.9324053,-13835.9688343,0.0,0.0,-0.845348860166,0.534214661551
1571220343432015896,57706.8981134,-13836.0409601,0.0,0.0,-0.845346077439,0.534219064952
1571220343437045813,57706.8809697,-13836.0770182,0.0,0.0,-0.845344789893,0.534221102355
1571220343442089319,57706.8637727,-13836.1131931,0.0,0.0,-0.845343336321,0.534223402462
1571220343452164412,57706.82951,-13836.1853597,0.0,0.0,-0.845327847647,0.534247910611
1571220343457201481,57706.8199842,-13836.2137846,0.0,0.0,-0.845332391785,0.534240720462
1571220343462245703,57706.802754,-13836.2500323,0.0,0.0,-0.845330552765,0.534243630343
1571220343467518330,57706.7850748,-13836.2874767,0.0,0.0,-0.845290819429,0.534306494991
1571220343477334499,57706.7515328,-13836.3580553,0.0,0.0,-0.845284009536,0.534317268318
1571220343482362747,57706.7343401,-13836.394236,0.0,0.0,-0.845280450422,0.534322898755
1571220343487403393,57706.7170971,-13836.430524,0.0,0.0,-0.845276878612,0.534328549194
1571220343497807980,57706.6816216,-13836.5053633,0.0,0.0,-0.845248095675,0.534374079422
1571220343502859831,57706.6643211,-13836.5417801,0.0,0.0,-0.845243231185,0.534381773768
1571220343507936478,57706.6469276,-13836.578394,0.0,0.0,-0.845238350407,0.534389493722
1571220343557802200,57706.4760213,-13836.9386801,0.0,0.0,-0.845133392104,0.534555469105
1571220343557802200,57706.4760213,-13836.9386801,0.0,0.0,-0.845133392104,0.534555469105
1571220343567283392,57706.4433977,-13837.0074125,0.0,0.0,-0.845118833605,0.534578485431
1571220343572206736,57706.426447,-13837.0431288,0.0,0.0,-0.845111233136,0.534590500877
1571220343577623844,57706.4077876,-13837.0824468,0.0,0.0,-0.845102912387,0.534603654565
1571220343587363482,57706.3832668,-13837.1469756,0.0,0.0,-0.845082419521,0.53463604837
1571220343592408657,57706.3658627,-13837.1836525,0.0,0.0,-0.845072874958,0.534651134863
1571220343597454071,57706.3484513,-13837.2203499,0.0,0.0,-0.845063219097,0.534666396671
1571220343607525826,57706.3134098,-13837.2939241,0.0,0.0,-0.845081422675,0.534637624049
1571220343612555265,57706.296021,-13837.3305741,0.0,0.0,-0.845074162956,0.534649099039
1571220343617586851,57706.2786172,-13837.3672581,0.0,0.0,-0.845066891032,0.534660592976
1571220343627663136,57706.2437413,-13837.4407769,0.0,0.0,-0.845052338243,0.534683593941
1571220343632690907,57706.2263282,-13837.4774882,0.0,0.0,-0.845045050063,0.534695112531
1571220343637821674,57706.2085504,-13837.5149704,0.0,0.0,-0.845037639215,0.534706824634
1571220343647778034,57706.1737247,-13837.5878694,0.0,0.0,-0.845102614201,0.534604125939
1571220343652806044,57706.1562693,-13837.6246623,0.0,0.0,-0.845099239113,0.534609461243
1571220343657834768,57706.1388034,-13837.6614788,0.0,0.0,-0.845095874991,0.534614779139
1571220343667906761,57706.1035802,-13837.7354592,0.0,0.0,-0.845128410458,0.534563345017
1571220343672953844,57706.0860178,-13837.7724752,0.0,0.0,-0.84512701217,0.534565555662
1571220343678042889,57706.0683023,-13837.8098182,0.0,0.0,-0.845125477531,0.534567981859
